2611606	0	1	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	975
2611606	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	975
2611606	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	975
2611606	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	975
2611606	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	975
2611606	0	1	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	975
2611606	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	975
2611606	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	0	0	975
2611606	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	975
2611606	0	1	1	0	1	1	1	1	1	0	0	1	0	1	0	0	0	975
2611606	0	1	1	0	1	1	1	1	1	0	0	1	0	1	0	0	0	975
2611606	0	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	975
2800308	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1078
2800308	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1078
2800308	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1078
2800308	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1078
2800308	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1078
2800308	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1078
2800308	1	0	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1078
2800308	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1078
2800308	0	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1078
2800308	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	1078
2800308	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	1078
2800308	1	1	1	1	1	0	0	1	1	0	1	0	0	1	0	0	0	1078
2800308	0	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	1078
2800308	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1078
2800308	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1078
2800308	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1078
2927408	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1425
2927408	0	0	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	1425
2927408	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1425
2927408	1	0	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1425
2927408	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1425
2927408	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	1425
2927408	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1425
2927408	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1425
2927408	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1425
2927408	1	0	1	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1425
2927408	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1425
2927408	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1425
2927408	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1425
2927408	0	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1425
2927408	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	1425
2927408	0	0	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1425
2927408	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1425
2927408	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1425
2927408	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1425
1502400	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	87
1502400	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	87
1502400	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	87
1502400	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	87
1502400	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	87
3547809	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	2598
3547809	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2598
3547809	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2598
3547809	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2598
3547809	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	2598
3547809	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2598
3547809	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2598
3547809	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2598
5002704	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	3562
5002704	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	3562
5002704	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	1	3562
5002704	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	3562
5002704	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	3562
5002704	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	3562
5002704	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	3562
5002704	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	3562
5300108	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	3857
3205309	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	2204
3205309	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2204
3205309	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	2204
3205309	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	2204
3205309	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	2204
3205309	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	2204
3205309	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	2204
3205309	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	2204
3205309	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	2204
3205309	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	2204
3205309	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	2204
3205309	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	2204
3303302	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	2241
4100202	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2666
4100202	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	2666
4100400	0	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	2667
4100400	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	2667
4104006	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	2703
4104006	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	0	2703
4104204	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	2704
4104204	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	2704
4104204	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2704
4104204	0	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	2704
4104204	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	2704
4104204	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2704
4104204	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2704
4104204	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	2704
4104204	0	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	2704
4104204	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	2704
4104253	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2705
4104253	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	2705
4104303	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	2706
4104303	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	2706
4104303	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	2706
4104303	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	2706
4104303	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	2706
4104303	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	2706
4104303	0	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	2706
4104303	0	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	2706
4105805	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	2720
4105805	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2720
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2730
4106902	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4106902	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	2730
4106902	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2730
4107652	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	2741
4113205	0	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	2797
4114302	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2811
4114302	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	2811
4118501	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2854
4118501	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2854
4118501	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2854
4118501	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	2854
4118501	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2854
4118501	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	2854
4119103	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	2860
4119152	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2861
4119152	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	2861
4119152	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	2861
4119152	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	2861
4119152	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	2861
4119152	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	2861
4119152	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	2861
4119152	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	2861
4119152	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	2861
4119509	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0	2864
4119509	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	2864
4120804	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	2879
4120804	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2879
4120804	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	2879
4120804	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2879
4122206	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	2892
4122305	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2893
4125506	1	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	2926
4125506	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	2926
4125506	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	2926
4205407	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	3043
4205407	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	3043
4205407	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	3043
4205407	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	3043
4205407	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	3043
4205407	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	3043
4205407	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	3043
4205407	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	3043
4205407	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	3043
